WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
3,-4,78.1133,0
1,-3,78.2383,0
3,-5,78.3655,0
1,-3,78.4902,0
3,-5,78.6154,0
3,-4,78.7403,0
1,-3,78.8653,0
3,-5,78.9902,0
1,-3,79.1245,0
3,-4,79.2417,0
2,-4,79.3637,0
2,-3,79.4883,0
2,-4,79.6133,0
2,-3,79.7383,0
3,-5,79.8632,0
2,-3,79.9883,0
2,-4,80.1136,0
2,-3,80.2383,0
3,-5,80.3633,0
2,-3,80.4883,0
3,-5,80.6133,0
2,-3,80.7383,0
3,-4,80.8632,0
1,-3,80.9883,0
3,-5,81.1133,0
2,-3,81.2382,0
3,-4,81.3632,0
2,-3,81.4884,0
3,-5,81.6132,0
2,-3,81.7383,0
3,-4,81.8632,0
2,-3,81.9884,0
3,-5,82.1132,0
2,-3,82.2383,0
4,-4,82.3636,0
1,-3,82.4883,0
3,-5,82.6136,0
3,-3,82.7384,0
3,-4,82.8632,0
2,-3,82.9882,0
3,-5,83.1136,0
2,-3,83.2383,0
3,-4,83.3632,0
3,-3,83.4883,0
3,-5,83.6133,0
2,-3,83.7384,0
3,-4,83.8634,0
2,-3,83.9884,0
4,-5,84.114,0
2,-2,84.2382,0
3,-5,84.3633,0
3,-3,84.4882,0
4,-4,84.6133,0
2,-3,84.7383,0
3,-4,84.8633,0
3,-3,84.9883,0
3,-5,85.1133,0
4,-4,85.2386,0
2,-3,85.3632,0
4,-5,85.4883,0
2,-3,85.6132,0
4,-4,85.7382,0
2,-3,85.8633,0
4,-4,85.9884,0
3,-3,86.1132,0
4,-4,86.2382,0
2,-3,86.3635,0
3,-5,86.4883,0
3,-3,86.6134,0
4,-4,86.7383,0
3,-3,86.8632,0
3,-5,86.9883,0
3,-2,87.1134,0
4,-5,87.2383,0
3,-3,87.3632,0
3,-4,87.4883,0
3,-3,87.6133,0
4,-4,87.7383,0
3,-3,87.8635,0
3,-4,87.9883,0
3,-3,88.1133,0
4,-5,88.2382,0
3,-2,88.3632,0
4,-5,88.4883,0
2,-3,88.6132,0
4,-4,88.7382,0
3,-3,88.8632,0
4,-4,88.9882,0
3,-3,89.1132,0
4,-4,89.2384,0
3,-3,89.3635,0
4,-5,89.4884,0
3,-3,89.6134,0
4,-4,89.7383,0
3,-2,89.9766,0
5,-4,90.0091,0
2,-3,90.1231,0
5,-5,90.2394,0
3,-2,90.3636,0
4,-5,90.4883,0
3,-2,90.6133,0
4,-4,90.7382,0
3,-3,90.8633,0
5,-5,90.9883,0
3,-2,91.1132,0
